State_ab,City,Zip_Code,Lat,Lon,Median,Stdev
NJ,Monroeville,08343,39.6123748,-75.2095489,76035,52639
NJ,Quinton,08072,39.5293548,-75.3922428,68387,50269
NJ,Somerville,08876,40.5637222,-74.611879,56330,41977
NJ,Bound Brook,08805,40.5636033,-74.5338263,49362,46492
NJ,Manville,08835,40.5398323,-74.5959339,60813,59912
NJ,Watchung,07069,40.6428449,-74.4362333,112658,90884
NJ,Millington,07946,40.6700131,-74.5367546,106279,77248
NJ,Layton,07851,41.18625,-74.8281371,75042,59618
NJ,Branchville,07826,41.1600507,-74.717388,68300,44154
NJ,Franklin,07416,41.0966609,-74.586584,50918,51007
NJ,Stanhope,07874,40.9297168,-74.7507171,115956,62002
NJ,Elizabeth,07206,40.6570525,-74.1921984,59689,48115
NJ,Elizabeth,07201,40.663508,-74.2021344,42072,48887
NJ,Kenilworth,07033,40.6774198,-74.289341,113894,48886
NJ,Roselle Park,07204,40.6663938,-74.2554238,57098,81079
NJ,Linden,07036,40.6486458,-74.2375406,30524,44551
NJ,Summit,07901,40.7017136,-74.3727865,176204,82995
NJ,New Providence,07974,40.6940706,-74.3995278,118134,90044
NJ,Berkeley Hts,07922,40.6719405,-74.4131691,165438,77658
NJ,Mountainside,07092,40.6807216,-74.3602919,175655,89371
NJ,Plainfield,07063,40.6013324,-74.4413169,42979,47824
NJ,Hope,07844,40.9064787,-75.0126047,103516,58211
NM,Santa Fe,87501,35.662352,-106.017876,30749,44913
NM,Aztec,87410,36.818247,-107.98477,42207,42183
NM,Bloomfield,87413,36.726892,-107.982545,49473,43480
NM,Belen,87002,34.55088,-106.739985,33877,17318
NM,Cimarron,87714,36.508675,-104.911451,35081,32278
NM,Tucumcari,88401,35.354776,-104.195404,163621,88173
NM,Navajo,87328,36.030009,-108.989215,50922,49652
NM,Dexter,88230,33.194827,-104.368898,41039,37675
NM,Moriarty,87035,35.137893,-106.215241,58967,59305
NM,Espanola,87532,35.952657,-106.026129,49643,41863
NM,Las Cruces,88001,32.304725,-106.836636,49039,58600
NM,Gallup,87301,35.513748,-108.743737,46760,49540
NM,Animas,88020,31.915328,-108.325207,26630,25077
NM,Alamogordo,88330,32.846617,-106.096885,45183,35516
NM,Jal,88252,32.115498,-103.189219,51067,50595
NM,Ojo Caliente,87549,36.376682,-106.043173,29995,13843
NM,Las Vegas,87701,35.60142,-105.221436,23104,37630
NM,Los Alamos,87544,35.893947,-106.289927,100732,72722
NM,Mesquite,88048,32.166989,-106.688503,23935,21172
NM,Hurley,88043,32.719849,-108.128501,22071,25003
NM,Penasco,87553,36.200146,-105.723504,18868,9699
NM,Reserve,87830,33.709009,-108.761431,29801,25259
NM,Santa Fe,87506,35.888643,-106.128925,40203,47836
NM,Cubero,87014,35.032789,-107.613977,33055,33714
NM,Texico,88135,34.389212,-103.050682,32470,40826
NM,Eagle Nest,87718,36.546688,-105.103801,7665,11267
NM,Wagon Mound,87752,36.004572,-104.709211,25321,23359
NM,T Or C,87901,33.115649,-107.296154,22991,26198
NM,Milan,87021,35.192842,-107.8788837,28900,27825
NM,Raton,87740,36.7212911,-104.2769371,23419,36302
NM,Clovis,88101,34.426662,-103.2317425,34765,39650
NM,Albuquerque,87105,34.9959119,-106.6992895,41547,44844
NM,Las Cruces,88005,32.3752106,-106.7659181,50431,46651
NM,Carlsbad,88220,32.4312016,-104.2397331,36979,54761
NM,Cliff,88028,32.8218761,-108.7517146,31557,51428
NM,Albuquerque,87120,35.1565664,-106.704143,64720,55570
NM,Central,88026,32.7904675,-108.1625685,39986,41192
NM,Lordsburg,88045,32.3411636,-108.7041256,31426,34146
NM,Hobbs,88240,32.6906539,-103.1129842,58890,29125
NM,Eunice,88231,32.4693949,-103.2167668,72896,48183
NM,Lovington,88260,32.9643404,-103.3497972,54679,55650
NM,Ruidoso,88345,33.3629368,-105.6818959,48386,51728
NM,Deming,88029,32.0533824,-107.5902068,22834,41876
NM,Zuni,87327,35.0686148,-108.8606123,36914,41463
NM,Ft Wingate,87316,35.5703161,-108.4166022,14916,19383
NM,Tohatchi,87325,35.8446811,-108.8779046,22045,36237
NM,Prewitt,87045,35.4308758,-108.0440621,20257,36057
NM,Alamogordo,88310,32.903972,-105.9525268,16931,29287
NM,Albuquerque,87114,35.1982107,-106.7378708,76092,44120
NM,La Luz,88337,32.9877788,-105.9192482,52029,42495
NM,Dell City,79837,32.3570031,-105.6052627,13499,30007
NM,Albuquerque,87112,35.1090849,-106.5419867,33782,38330
NM,Portales,88130,34.1930245,-103.3445037,24035,27540
NM,Dora,88115,33.8873226,-103.3265855,33486,52143
NM,Roswell,88201,33.3914504,-104.532486,44919,44125
NM,Albuquerque,87106,35.2529126,-106.6633047,59446,46541
NM,Rio Rancho,87144,35.3180498,-106.6434067,78904,62047
NM,Bernalillo,87043,35.314005,-106.388874,65870,53476
NM,Jemez Pueblo,87024,35.6086661,-106.74468,45980,44091
NM,Farmington,87402,36.7844033,-108.1745477,108560,64677
NM,Farmington,87401,36.7550174,-108.192787,42282,60308
NM,Shiprock,87420,36.793597,-108.6723095,36801,54210
NM,Fruitland,87416,36.4786969,-108.4351236,44124,42342
NM,Grants,87020,35.1549475,-107.8357277,48042,47022
NM,Santa Fe,87505,35.656082,-105.971206,44277,39888
NM,El Prado,87529,36.4726948,-105.525024,49592,47964
NM,Arroyo Hondo,87513,36.6722387,-105.8066825,30782,33888
NM,Clayton,88415,36.4880853,-103.4757229,35108,35913
NM,Albuquerque,87110,35.1271169,-106.5952626,43858,40695
NM,Santa Rosa,88435,34.8697822,-104.7849677,30011,40293
NM,Mescalero,88340,33.1761346,-105.5832417,28881,34480
NM,Pena Blanca,87041,35.536691,-106.3781297,37952,47907
NM,Albuquerque,87123,35.0532205,-106.5243052,55450,56854
NM,Datil,87821,34.3805868,-107.5499993,11388,24984
NM,Ranchos Taos,87557,36.3603928,-105.6529404,39120,43908
NM,Albuquerque,87111,35.1198043,-106.5065506,68835,49630
NM,Albuquerque,87102,35.078308,-106.6416509,32184,47768
NM,Albuquerque,87108,35.0802552,-106.5952357,32360,42686
NM,Albuquerque,87107,35.1156877,-106.6657918,38522,58406
NM,Albuquerque,87109,35.1428594,-106.5665438,35977,62010
NM,Tijeras,87059,35.1199381,-106.4069937,66327,56019
NM,Isleta,87022,34.9167512,-106.7073477,31977,33879
NM,Laguna,87026,35.0033108,-107.3293694,23395,36252
NY,Adams,13605,43.810218,-76.022978,37697,48943
NY,Alexander,14005,42.902021,-78.259113,57765,40606
NY,Amenia,12501,41.848203,-73.555575,56048,67388
NY,Apalachin,13732,42.070565,-76.162636,54363,55251
NY,Hempstead,11550,40.588013,-73.72936,114157,78333
NY,Bainbridge,13733,42.301697,-75.478883,44096,42015
NY,Island Park,11558,40.606348,-73.645982,91529,71566
NY,Washingtonville,10992,41.447173,-74.118707,102874,56742
NY,Belmont,14813,42.220105,-78.030794,39086,35590
NY,Blauvelt,10913,41.068236,-73.954937,115560,76643
NY,Boonville,13309,43.480862,-75.329636,30120,49269
NY,Bronxville,10708,40.939444,-73.826446,188499,84387
NY,Canajoharie,13317,42.89908,-74.567869,46044,47326
NY,Caroga Lake,12032,43.134003,-74.481423,41994,54778
NY,Ithaca,14850,42.467675,-76.488417,79328,74957
NY,Oyster Bay,11771,40.898546,-73.521919,138812,84906
NY,Binghamton,13901,42.171427,-75.857719,69168,54557
NY,Westmoreland,13490,43.084579,-75.376112,54115,39674
NY,Cobleskill,12043,42.679002,-74.485234,36775,53716
NY,Livonia,14487,42.802175,-77.70112,74743,62925
NY,Copiague,11726,40.671987,-73.39386,66593,58967
NY,Coxsackie,12051,42.357628,-73.807989,52459,61539
NY,De Kalb Junction,13630,44.512052,-75.297688,73180,60953
NY,Dexter,13634,44.011179,-76.042982,47195,46662
NY,Farmingdale,11735,40.729308,-73.414205,82140,64884
NY,Massapequa,11758,40.675844,-73.436615,96675,70892
NY,East Rochester,14445,43.11221,-77.487176,46808,43831
NY,Elba,14058,43.076804,-78.188908,70770,40678
NY,Elmsford,10523,41.054129,-73.814401,86468,58902
NY,Islip,11751,40.637142,-73.203324,103487,66101
NY,Fonda,12068,42.953384,-74.372869,39436,46500
NY,Northport,11768,40.903614,-73.302468,117352,84548
NY,Frewsburg,14738,42.056055,-79.133687,45972,43214
NY,Franklin Square,11010,40.712115,-73.660449,104838,78105
NY,Gilbertsville,13776,42.46933,-75.322609,38816,59847
NY,Gloversville,12078,43.049244,-74.345815,33838,39540
NY,Granville,12832,43.413407,-73.264393,37284,41510
NY,Greenlawn,11740,40.864095,-73.363427,86065,74841
NY,Mount Morris,14510,42.663379,-77.76667,45917,37799
NY,Hammond,13646,44.446385,-75.693499,35271,35731
NY,Williamsville,14221,42.972969,-78.679265,87700,61797
NY,Saint James,11780,40.897658,-73.161536,138770,83016
NY,Hewlett,11557,40.641996,-73.694393,106580,71170
NY,Kingston,12401,41.91905,-74.033686,93481,74414
NY,Hudson Falls,12839,43.304735,-73.581587,41184,40339
NY,Inwood,11096,40.621346,-73.75699,48669,49455
NY,Jamestown,14701,42.088508,-79.281097,62644,47821
NY,Keeseville,12944,44.50474,-73.482094,29368,36824
NY,Lake Katrine,12449,41.985218,-73.989759,29971,55971
NY,Lancaster,14086,42.9006,-78.668775,49995,45222
NY,Le Roy,14482,42.978006,-77.990874,41470,51411
NY,Lindenhurst,11757,40.685751,-73.371594,83659,62758
NY,Fallsburg,12733,41.775216,-74.65965,57826,30637
NY,Syracuse,13208,43.082032,-76.126268,44806,37789
NY,Mahopac,10541,41.367091,-73.741535,92752,75217
NY,Mannsville,13661,43.717814,-76.066815,68424,40848
NY,Massapequa Park,11762,40.680909,-73.449689,110826,71541
NY,Middletown,10940,41.450288,-74.389639,50195,53599
NY,Mexico,13114,43.465218,-76.232574,53720,52306
NY,Monsey,10952,41.109477,-74.076972,33851,53913
NY,Morris,13808,42.548118,-75.245292,38752,39457
NY,Munnsville,13409,42.976549,-75.586521,47774,47786
NY,Nassau,12123,42.513963,-73.61075,64438,41634
NY,Westbury,11590,40.760048,-73.564891,72146,65673
NY,Chestnut Ridge,10977,41.141028,-74.029368,22682,28621
NY,Tioga Center,13845,42.020017,-76.370402,56516,48893
NY,North Bellmore,11710,40.690346,-73.539016,108348,69598
NY,Hornell,14843,42.345537,-77.660654,58420,51838
NY,North Syracuse,13212,43.133853,-76.130571,43505,41945
NY,Sag Harbor,11963,40.978706,-72.346015,78890,74382
NY,Burt,14028,43.33067,-78.704768,55471,42006
NY,Ontario Center,14520,43.217635,-77.279334,28001,46716
NY,Otisville,10963,41.471438,-74.539709,81360,62864
NY,Palmyra,14522,43.060864,-77.229719,37696,40058
NY,Peru,12972,44.579326,-73.533292,71214,62372
NY,Pine Bush,12566,41.609545,-74.296524,36700,52580
NY,Plattekill,12568,41.619788,-74.058596,32502,48147
NY,East Setauket,11733,40.953044,-73.090877,124917,77971
NY,Port Leyden,13433,43.5854,-75.341412,30454,35912
NY,Red Creek,13143,43.247903,-76.722852,34592,43485
NY,Rhinebeck,12572,41.928804,-73.910284,46708,64718
NY,Painted Post,14870,42.156032,-77.079167,44451,38909
NY,Roosevelt,11575,40.679422,-73.583372,67534,55260
NY,Rushford,14777,42.389023,-78.252304,37648,26571
NY,Hyde Park,12538,41.807801,-73.788022,131880,70620
NY,Clyde,14433,43.06671,-76.759543,38988,37227
NY,Scio,14880,42.173212,-77.979508,60110,41180
NY,Seneca Falls,13148,42.910072,-76.798114,46673,47969
NY,Southampton,11968,40.889409,-72.455563,71725,81232
NY,Skaneateles,13152,42.947282,-76.428488,80010,78964
NY,Solvay,13209,43.057292,-76.212452,42445,44145
NY,Piermont,10968,41.028908,-73.933288,103064,67953
NY,Wellsville,14895,42.074123,-77.912282,35470,56703
NY,Suffern,10901,41.111983,-74.141382,79825,64965
NY,Port Jefferson Station,11776,40.90905,-73.049144,95647,64000
NY,Poughkeepsie,12603,41.665846,-73.867477,98913,46507
NY,Tully,13159,42.797952,-76.110106,46539,46037
NY,Great Neck,11020,40.775169,-73.727975,108232,76650
NY,Van Etten,14889,42.198052,-76.554511,47574,48335
NY,Voorheesville,12186,42.653662,-73.934268,80840,58024
NY,Wampsville,13163,43.077194,-75.713656,41693,44961
NY,Webster,14580,43.216363,-77.4219,36172,40085
NY,Carthage,13619,43.973623,-75.621561,54392,38904
NY,West Hempstead,11552,40.695816,-73.650454,98347,70892
NY,Whitney Point,13862,42.330568,-75.971618,43173,44985
NY,Wurtsboro,12790,41.576093,-74.485648,51563,51055
NY,Youngstown,14174,43.249552,-79.042228,57895,57371
NY,Brooklyn,11210,40.6131411,-73.9531239,48829,57396
NY,Brooklyn,11229,40.6087339,-73.9523174,67319,72165
NY,Brooklyn,11211,40.7164576,-73.9592358,87129,74714
NY,Mayfield,12117,43.1671427,-74.2612368,51491,37926
NY,Brooklyn,11222,40.7219984,-73.9593366,63790,84516
NY,Brooklyn,11235,40.5940748,-73.9586719,46412,55058
NY,Johnstown,12095,43.016001,-74.3628589,45799,42759
NY,Brooklyn,11234,40.6109971,-73.9402463,100578,73382
NY,Batavia,14020,43.0066396,-78.186868,41293,45132
NY,Brooklyn,11226,40.6409778,-73.9536967,32427,26014
NY,Greenville,12083,42.3971063,-74.0148155,49502,48029
NY,Brooklyn,11203,40.6591131,-73.9445488,54670,48534
NY,New York,10016,40.641524,-73.9416243,68128,48883
NY,Bronx,10455,40.811457,-73.9121722,21900,25154
NY,New York,10028,40.654339,-73.9238466,35461,63334
NY,Brooklyn,11212,40.657488,-73.9206765,37854,52791
NY,Athens,12015,42.2765146,-73.85924,52803,49906
NY,Brooklyn,11236,40.6408221,-73.9116859,73363,62611
NY,Frankfort,13340,43.0434447,-75.1518554,56587,47474
NY,Brooklyn,11239,40.6492206,-73.8805957,20205,31163
NY,Brooklyn,11208,40.6588417,-73.875959,52769,41312
NY,Brooklyn,11207,40.6573142,-73.8842981,19694,37875
NY,Brooklyn,11233,40.6789955,-73.9010285,59463,67395
NY,Herkimer,13350,43.0215612,-74.9850756,34118,27290
NY,Copenhagen,13626,43.8631866,-75.630393,69072,56155
NY,Constableville,13325,43.5813545,-75.5618852,52340,44258
NY,Avon,14414,42.8960249,-77.6882408,52074,51932
NY,Lima,14485,42.8958887,-77.6086725,53030,46919
NY,Nunda,14517,42.562809,-77.9425043,50083,42154
NY,Oneida,13421,43.0982901,-75.6497099,46080,42683
NY,Canastota,13032,43.1170389,-75.7631608,33860,42925
NY,Chittenango,13037,43.0386988,-75.838745,66834,47558
NY,Morrisville,13408,42.9903103,-75.6855147,56003,41154
NY,Hamilton,13346,42.8152169,-75.5425157,68402,53242
NY,Watertown,13601,43.985673,-75.8920376,32831,42043
NY,Rochester,14605,43.1733854,-77.6085802,16093,30557
NY,Rochester,14615,43.1963718,-77.6527415,23005,25023
NY,Rochester,14611,43.175525,-77.633088,11001,20815
NY,Rochester,14607,43.150366,-77.5892577,59485,86998
NY,Rochester,14620,43.1366529,-77.5947119,50997,51804
NY,Rochester,14617,43.2109164,-77.6194815,16711,18457
NY,Rochester,14621,43.1770269,-77.6180785,11785,23116
NY,Rochester,14609,43.173527,-77.5680322,48435,49265
NY,Rochester,14614,43.1297641,-77.6467186,46270,34259
NY,Rochester,14610,43.1564764,-77.5549234,41909,40706
NY,Rochester,14612,43.2234832,-77.6249452,30558,30277
NY,Brooklyn,11201,40.6932903,-73.9877087,105949,67127
NY,Rochester,14606,43.174607,-77.664093,39653,32795
NY,Brooklyn,11217,40.6916164,-73.9776998,71494,56006
NY,Penfield,14526,43.1430975,-77.4033778,97678,54603
NY,Rochester,14625,43.1406444,-77.5101856,48865,65444
NY,Rochester,14618,43.113804,-77.5239869,66186,36656
NY,Pittsford,14534,43.0890894,-77.5288463,111452,76656
NY,Brooklyn,11209,40.6330732,-74.0485191,95157,75622
NY,Henrietta,14467,43.0396701,-77.6267326,58463,51571
NY,Rush,14543,42.9713291,-77.6731429,89405,82717
NY,Rochester,14616,43.2289273,-77.7280052,63519,59596
NY,Rochester,14626,43.1994234,-77.6830008,79824,52297
NY,Bronx,10472,40.824997,-73.8778533,29713,46311
NY,Hilton,14468,43.3181032,-77.7850479,71919,49778
NY,Churchville,14428,43.1574111,-77.8489406,82639,63312
NY,Brockport,14420,43.2450596,-77.9324553,85169,49009
NY,Amsterdam,12010,42.9503637,-74.2080854,45922,49112
NY,St Johnsville,13452,43.0045635,-74.682751,33415,43985
NY,Great Neck,11023,40.7863748,-73.7468768,131543,81947
NY,Manhasset,11030,40.7893844,-73.7203173,120234,83153
NY,Port Washington,11050,40.8375595,-73.7102316,83268,65972
NY,Brooklyn,11231,40.6770199,-73.9952238,120695,81624
NY,Greenvale,11548,40.8032131,-73.6283882,71608,49700
NY,Albertson,11507,40.7704286,-73.660339,194521,69689
NY,Old Westbury,11568,40.7796764,-73.6034009,161859,84594
NY,Brooklyn,11220,40.6433565,-74.0013789,38931,53934
NY,Brooklyn,11219,40.6422528,-73.9956749,27801,38248
NY,Malverne,11565,40.6777325,-73.649718,112643,66981
NY,East Meadow,11554,40.707417,-73.5745946,29005,53497
NY,Levittown,11756,40.7397927,-73.5254468,113661,53136
NY,Brooklyn,11228,40.6268984,-74.0225939,68875,65070
NY,Seaford,11783,40.7121544,-73.4963591,102414,63643
NY,Valley Stream,11581,40.6531331,-73.6962424,71023,47321
NY,Lynbrook,11563,40.6531902,-73.6758303,60309,47697
NY,Rockville Centre,11570,40.6542323,-73.6483961,66354,69013
NY,Oceanside,11572,40.6272092,-73.6533873,104987,74388
NY,Jericho,11753,40.8079116,-73.570122,203439,77908
NY,Huntington,11743,40.9069174,-73.5105178,138812,84906
NY,East Norwich,11732,40.8495235,-73.5288524,113516,77453
NY,Syosset,11791,40.8293919,-73.5060245,187634,81857
NY,Plainview,11803,40.7888247,-73.4577056,111512,82589
NY,Brooklyn,11225,40.6683548,-73.9604674,37779,52858
NY,New York,10004,40.6903066,-74.017891,0,0
NY,New York,10002,40.7159065,-73.9820936,91469,69551
NY,New York,10038,40.7075653,-74.0013991,49704,51021
NY,New York,10009,40.7221618,-73.9682501,23603,66358
NY,New York,10013,40.7191639,-73.9966958,54857,83968
NY,New York,10010,40.7431498,-73.9905172,151229,89018
NY,New York,10011,40.7337076,-73.9923293,100393,77632
NY,New York,10014,40.7299685,-73.9995774,96567,81907
NY,Brooklyn,11216,40.6794431,-73.9492697,43209,49060
NY,New York,10036,40.7519695,-73.9840942,0,0
NY,Long Island City,11109,40.7525143,-73.9617418,131519,94370
NY,New York,10001,40.7471119,-74.0008752,40262,51644
NY,New York,10065,40.755788,-73.9677745,118775,79232
NY,New York,10021,40.7562006,-73.9584989,0,0
NY,Brooklyn,11206,40.6982179,-73.9473445,52856,57605
NY,Roosevelt Island,10044,40.766056,-73.9529175,100418,66045
NY,New York,10019,40.762237,-73.989856,69242,72536
NY,Brooklyn,11204,40.6126303,-73.9903254,51028,56526
NY,New York,10128,40.7762431,-73.9453168,129437,89137
NY,New York,10023,40.7723544,-73.9824833,160021,87904
NY,Brooklyn,11214,40.6108964,-73.999489,45784,59542
NY,New York,10022,40.7753625,-73.9921014,17622,12131
NY,New York,10027,40.7799492,-73.9771934,128764,65220
NY,New York,10029,40.793827,-73.9451333,58119,62762
NY,New York,10026,40.799106,-73.9497088,25997,30108
NY,New York,10035,40.7975948,-73.9372599,25408,49164
NY,New York,10037,40.8096485,-73.942008,59902,65268
NY,Brooklyn,11238,40.6773164,-73.9590603,65566,55548
NY,New York,10030,40.8186544,-73.9461862,67666,73925
NY,New York,10031,40.8270084,-73.9554483,0,0
NY,New York,10039,40.8242944,-73.9356565,33393,28330
NY,Long Island City,11106,40.7686335,-73.9404954,0,0
NY,New York,10032,40.8370145,-73.9539618,17598,74303
NY,New York,10033,40.8464959,-73.9502862,56347,56992
NY,New York,10040,40.856358,-73.9451999,76494,79999
NY,New York,10034,40.864311,-73.9239339,49572,43974
NY,New York,10282,40.7161398,-74.0203053,0,0
NY,Niagara Falls,14305,43.1219813,-79.0537369,45854,43406
NY,Niagara Falls,14303,43.0855271,-79.0463871,24106,20994
NY,Brooklyn,11213,40.6732279,-73.9336927,33732,43343
NY,Niagara Falls,14304,43.0730009,-78.9694897,53267,54510
NY,North Tonawanda,14120,43.0990679,-78.8734835,64987,45991
NY,Lockport,14094,43.197304,-78.7262816,78885,46664
NY,Newfane,14108,43.2586224,-78.6856103,43042,38552
NY,Lewiston,14092,43.1955373,-78.9482017,54419,56032
NY,Utica,13501,43.0851657,-75.2572268,50954,48417
NY,Utica,13502,43.1020331,-75.2472142,19785,18342
NY,Albany,12208,42.6575003,-73.7816778,27906,47071
NY,Rome,13440,43.2243366,-75.4773146,34454,39366
NY,Whitesboro,13492,43.1124482,-75.2739612,51138,42144
NY,Verona,13478,43.1596462,-75.6275589,56105,50836
NY,New Hartford,13413,43.0582837,-75.3436266,80588,74983
NY,Sauquoit,13456,42.9721259,-75.2681968,68552,63691
NY,Brooklyn,11221,40.68762,-73.9215167,45627,46514
NY,Syracuse,13203,43.0678446,-76.1271182,68818,46580
NY,Syracuse,13206,43.0622758,-76.1098792,46917,41788
NY,Syracuse,13204,43.0526383,-76.1712469,18270,35177
NY,Syracuse,13202,43.0388643,-76.1400148,7830,38717
NY,Syracuse,13224,43.0400611,-76.0977558,79401,52415
NY,Syracuse,13205,43.0245237,-76.1455633,31550,38724
NY,Brewerton,13029,43.2050063,-76.1210322,58783,48102
NY,Cicero,13039,43.1512332,-76.047665,49414,42064
NY,Liverpool,13090,43.150995,-76.1646996,74037,63038
NY,Baldwinsville,13027,43.1453679,-76.2703949,59879,59283
NY,Elbridge,13060,43.0536924,-76.4371332,54482,53346
NY,Bronx,10473,40.8198788,-73.8498059,22136,32948
NY,Camillus,13031,43.0509714,-76.2809517,53257,48039
NY,Liverpool,13088,43.1220848,-76.2240691,82141,51054
NY,Syracuse,13221,43.099189,-76.0564309,53899,44647
NY,East Syracuse,13057,43.0770266,-76.017801,79383,51283
NY,Brooklyn,11223,40.6054,-73.9648516,33741,54096
NY,Fabius,13063,42.8197488,-75.9851628,72816,51087
NY,Shortsville,14548,42.9943197,-77.3028839,74390,45606
NY,Bloomfield,14469,42.891434,-77.455276,61636,43978
NY,Canandaigua,14424,42.8935149,-77.2954421,64586,49652
NY,Geneva,14456,42.8333702,-77.0055156,44839,48642
NY,Newburgh,12550,41.5063652,-74.0230569,58047,50385
NY,Port Jervis,12771,41.3716225,-74.6879743,19139,40138
NY,Montgomery,12549,41.5321084,-74.2059599,66033,58925
NY,Cuddebackville,12729,41.4597608,-74.6766329,33578,43770
NY,Slate Hill,10973,41.3588273,-74.4517033,94075,72606
NY,Goshen,10924,41.3825595,-74.3228904,123088,66705
NY,New Windsor,12553,41.4589229,-74.0532467,51885,61208
NY,Cornwall,12518,41.4161572,-74.0430642,135978,72838
NY,Highland Falls,10928,41.3642274,-74.0253448,105073,57557
NY,Albion,14411,43.2156877,-78.2146948,66796,45665
NY,Holley,14470,43.1783473,-78.0571242,32865,36997
NY,Kendall,14476,43.343684,-78.1223056,48183,34148
NY,Pulaski,13142,43.5475286,-76.1507372,39324,37662
NY,Constantia,13044,43.2588398,-75.9637341,55167,54342
NY,Fulton,13069,43.3673541,-76.2594959,52791,40802
NY,Oswego,13126,43.4024433,-76.555037,81798,62077
NY,Edmeston,13335,42.6718225,-75.1909438,52866,46072
